student_id;weekly_self_study_hours;attendance_percentage;class_participation;total_score;grade
285607;5.1;62.2;3.4;65.7;C
285608;19.6;82.8;9.7;100.0;A
285609;26.1;83.6;9.0;98.2;A
285610;24.9;95.1;9.0;90.3;A
285611;6.2;39.0;1.6;51.6;D
285612;27.5;91.5;7.0;100.0;A
285613;24.2;82.3;8.8;100.0;A
285614;14.8;75.8;6.5;79.0;B
285615;22.7;84.8;8.4;88.7;A
285616;14.6;94.4;8.6;100.0;A
285617;28.3;97.5;8.7;99.9;A
285618;14.8;82.8;4.6;72.6;B
285619;19.9;88.9;6.7;100.0;A
285620;16.9;83.5;5.7;74.5;B
285621;28.7;88.4;9.3;89.6;A
285622;29.3;97.2;9.0;100.0;A
285623;27.6;85.5;7.5;98.6;A
285624;15.0;83.3;8.0;100.0;A
285625;17.9;98.6;7.5;100.0;A
285626;18.4;84.9;8.0;100.0;A
285627;17.6;70.4;5.5;81.2;B
285628;22.0;85.2;9.1;100.0;A
285629;2.5;36.8;3.2;44.6;D
285630;14.4;73.3;4.8;76.5;B
285631;13.2;71.6;6.1;75.6;B
285632;20.6;90.6;6.8;100.0;A
285633;28.8;95.2;7.8;96.8;A
285634;17.1;90.5;6.6;100.0;A
285635;15.1;69.7;5.6;80.1;B
285636;15.1;73.3;6.6;74.6;B
285637;14.4;92.8;7.1;91.6;A
285638;26.5;90.0;9.1;95.6;A
285639;23.9;93.9;7.1;91.3;A
285640;14.8;73.7;6.5;78.5;B
285641;17.6;81.7;5.8;76.1;B
285642;19.5;88.7;9.1;89.7;A
285643;11.5;59.1;2.8;58.6;C
285644;10.6;71.7;5.1;75.3;B
285645;11.1;70.5;7.3;72.9;B
285646;10.9;79.5;6.0;74.5;B
285647;17.3;73.5;5.7;81.3;B
285648;17.1;93.3;9.9;100.0;A
285649;14.0;68.5;7.5;75.3;B
285650;19.9;89.7;7.3;85.5;A
285651;1.2;55.1;2.1;54.7;D
285652;17.5;95.3;9.1;100.0;A
285653;11.7;69.9;6.5;84.2;B
285654;16.1;78.8;6.2;84.7;B
285655;23.4;88.6;9.7;99.0;A
285656;17.1;83.7;6.8;78.6;B
285657;20.8;98.3;7.5;100.0;A
285658;14.7;95.6;7.1;100.0;A
285659;10.3;64.5;2.6;62.6;C
285660;17.4;93.7;9.3;97.7;A
285661;21.0;86.3;8.7;87.3;A
285662;25.8;84.8;6.6;100.0;A
285663;27.3;93.1;8.8;100.0;A
285664;29.1;82.1;8.9;100.0;A
285665;16.9;90.2;9.3;100.0;A
285666;13.2;80.2;5.5;82.8;B
285667;7.8;62.8;3.7;64.6;C
285668;7.8;66.9;4.3;62.0;C
285669;18.9;82.3;8.3;86.0;A
285670;20.8;92.1;7.7;100.0;A
285671;10.3;83.9;7.3;78.7;B
285672;26.6;94.4;8.9;100.0;A
285673;18.9;83.5;6.7;91.5;A
285674;16.3;81.6;7.3;94.2;A
285675;30.0;83.9;8.5;100.0;A
285676;14.5;90.2;6.6;93.1;A
285677;7.6;51.2;2.8;52.6;D
285678;27.1;89.2;9.7;95.4;A
285679;22.6;97.9;8.1;100.0;A
285680;11.2;83.5;4.7;82.8;B
285681;28.0;94.0;9.7;88.8;A
285682;19.8;88.0;9.7;94.3;A
285683;17.3;88.5;9.8;98.6;A
285684;24.4;88.8;8.9;94.2;A
285685;11.0;85.1;5.6;82.3;B
285686;15.0;86.6;6.5;84.9;B
285687;11.2;85.5;5.7;80.8;B
285688;12.2;71.5;7.3;83.8;B
285689;15.7;95.5;7.0;86.1;A
285690;21.6;93.6;7.9;86.0;A
285691;11.3;78.5;4.6;84.1;B
285692;13.6;72.7;6.5;72.5;B
285693;12.8;70.2;3.5;55.7;C
285694;12.2;80.7;6.7;78.2;B
285695;27.9;99.6;6.5;91.4;A
285696;20.2;81.7;7.6;87.0;A
285697;16.1;86.4;8.9;90.9;A
285698;13.0;74.5;7.3;84.1;B
285699;25.9;80.4;9.4;100.0;A
285700;5.5;62.8;2.8;60.3;C
285701;27.9;85.2;7.3;95.0;A
285702;11.5;65.4;5.2;61.3;C
285703;14.4;78.5;5.6;84.5;B
285704;15.7;76.6;5.0;73.8;B
285705;8.6;66.8;5.2;62.4;C
285706;20.6;81.9;7.9;90.0;A
285707;16.8;98.5;8.3;92.7;A
285708;5.7;70.0;4.2;63.0;C
285709;12.3;86.1;4.9;78.8;B
285710;11.0;74.9;5.3;69.9;C
285711;14.0;96.4;9.5;92.7;A
285712;15.2;76.1;5.8;79.1;B
285713;25.9;93.2;9.4;94.3;A
285714;26.8;80.1;9.4;100.0;A
285715;23.9;81.1;8.1;100.0;A
285716;10.2;73.6;5.9;71.4;B
285717;20.4;87.3;6.9;100.0;A
285718;29.7;86.4;6.6;98.8;A
285719;22.5;95.2;7.6;94.3;A
285720;17.5;80.2;9.9;91.8;A
285721;29.5;99.7;7.2;87.1;A
285722;18.6;98.4;7.5;100.0;A
285723;21.8;83.6;7.7;99.9;A
285724;14.5;85.9;8.9;87.2;A
285725;5.2;57.6;3.4;59.4;C
285726;18.3;92.9;7.7;95.9;A
285727;19.5;85.4;9.6;100.0;A
285728;11.3;85.6;5.7;80.6;B
285729;5.3;32.9;1.1;50.6;D
285730;14.7;85.8;7.6;99.2;A
285731;13.8;70.0;6.3;80.3;B
285732;16.8;92.8;9.2;100.0;A
285733;10.3;85.4;4.6;75.2;B
285734;10.9;78.8;6.9;74.9;B
285735;14.1;95.1;7.4;87.8;A
285736;15.4;87.0;7.0;92.6;A
285737;17.3;99.9;7.8;99.5;A
285738;20.9;94.7;8.8;100.0;A
285739;14.2;95.8;8.8;93.5;A
285740;14.6;89.4;6.8;94.3;A
285741;27.9;85.0;7.4;94.7;A
285742;24.0;82.3;8.1;99.3;A
285743;16.1;78.9;5.7;70.7;B
285744;20.5;91.1;7.6;100.0;A
285745;11.5;59.4;2.7;68.3;C
285746;24.6;95.4;7.8;97.5;A
285747;20.8;91.0;7.7;87.7;A
285748;14.4;79.8;5.8;74.8;B
285749;19.7;88.0;7.5;100.0;A
285750;23.2;97.8;9.3;100.0;A
285751;14.4;85.4;4.6;70.7;B
285752;16.3;99.3;8.2;100.0;A
285753;19.7;95.7;7.4;100.0;A
285754;11.4;57.0;4.1;66.8;C
285755;25.9;88.7;9.8;94.6;A
285756;6.0;52.0;1.9;49.9;D
285757;21.5;83.8;9.4;100.0;A
285758;29.1;80.4;7.3;89.6;A
285759;10.6;54.0;4.7;68.9;C
285760;8.1;73.5;4.5;69.7;C
285761;17.5;88.2;7.9;100.0;A
285762;1.5;37.2;1.2;46.0;D
285763;16.9;96.2;6.6;100.0;A
285764;25.8;91.1;6.9;100.0;A
285765;11.1;69.2;6.8;72.3;B
285766;18.3;95.7;6.6;93.7;A
285767;22.3;85.7;7.2;100.0;A
285768;24.9;95.7;8.2;100.0;A
285769;23.5;91.6;9.3;88.7;A
285770;10.5;83.5;5.6;70.5;B
285771;29.2;84.9;6.7;100.0;A
285772;24.1;90.5;6.8;90.2;A
285773;22.9;87.1;7.0;100.0;A
285774;9.6;57.7;4.8;57.0;C
285775;23.1;82.2;7.8;100.0;A
285776;26.7;95.7;8.6;87.2;A
285777;28.7;89.0;6.8;100.0;A
285778;23.7;94.4;9.1;100.0;A
285779;6.5;57.5;4.8;64.2;C
285780;18.4;82.2;9.3;100.0;A
285781;23.0;82.8;8.2;85.8;A
285782;26.0;87.7;8.5;96.3;A
285783;22.3;90.4;7.0;90.3;A
285784;21.5;93.4;6.7;95.8;A
285785;13.4;69.0;5.8;83.0;B
285786;15.9;90.7;9.1;85.5;A
285787;13.8;81.3;7.1;85.0;B
285788;7.3;46.1;1.8;29.9;E
285789;17.4;72.9;7.4;75.4;B
285790;7.2;46.4;3.1;46.6;D
285791;28.5;89.2;7.2;100.0;A
285792;13.8;77.5;5.3;80.4;B
285793;5.3;41.1;1.2;42.3;D
285794;16.7;98.1;9.7;100.0;A
285795;10.4;67.5;4.4;64.7;C
285796;22.2;95.6;7.3;92.3;A
285797;20.0;85.0;7.5;89.3;A
285798;12.6;85.9;5.4;84.9;B
285799;10.8;85.3;7.3;70.7;B
285800;29.8;80.3;6.8;100.0;A
285801;15.6;76.2;6.3;82.6;B
285802;16.9;96.9;9.8;100.0;A
285803;18.3;82.8;6.9;100.0;A
285804;5.3;53.5;4.5;62.9;C
285805;13.7;77.8;7.1;70.3;B
285806;10.2;82.8;5.9;81.3;B
285807;4.2;33.4;1.4;43.4;D
285808;14.0;88.7;6.7;100.0;A
285809;11.0;83.8;4.7;83.7;B
285810;24.9;84.3;7.2;88.4;A
285811;16.9;69.2;4.8;78.5;B
285812;17.6;83.8;9.1;100.0;A
285813;28.0;99.4;8.0;100.0;A
285814;6.4;74.2;3.4;63.3;C
285815;21.8;90.0;7.8;96.7;A
285816;15.4;82.4;7.1;100.0;A
285817;11.4;69.1;6.5;78.8;B
285818;8.8;57.3;5.0;69.7;C
285819;21.9;88.4;9.6;100.0;A
285820;15.0;80.1;5.9;83.8;B
285821;15.2;83.4;5.4;80.9;B
285822;25.6;92.0;7.7;90.6;A
285823;21.7;87.8;7.9;100.0;A
285824;28.3;85.3;9.9;100.0;A
285825;17.1;68.4;6.5;78.6;B
285826;19.5;97.1;8.5;100.0;A
285827;11.2;58.4;2.8;63.0;C
285828;6.7;55.2;2.8;47.1;D
285829;29.7;97.8;7.5;100.0;A
285830;22.2;99.1;8.8;91.2;A
285831;15.3;75.1;6.0;77.5;B
285832;10.4;72.3;4.6;63.1;C
285833;25.3;83.6;7.7;100.0;A
285834;20.2;84.8;8.8;94.0;A
285835;21.9;99.2;7.6;100.0;A
285836;16.9;85.4;6.3;83.4;B
285837;28.1;96.4;9.8;100.0;A
285838;16.7;99.9;6.8;85.5;A
285839;22.7;80.5;7.1;97.1;A
285840;26.3;91.2;8.8;85.4;A
285841;8.6;74.4;3.3;61.8;C
285842;11.5;63.7;4.0;58.6;C
285843;27.4;94.2;7.6;87.6;A
285844;13.3;82.9;6.3;83.0;B
285845;11.1;69.2;6.0;84.6;B
285846;15.8;86.6;6.2;81.6;B
285847;13.8;82.2;6.0;84.5;B
285848;29.4;82.6;7.5;86.9;A
285849;25.5;80.9;6.5;100.0;A
285850;6.3;59.5;5.4;65.3;C
285851;18.6;92.2;9.2;92.6;A
285852;15.5;75.8;4.8;71.1;B
285853;12.6;70.3;4.3;63.6;C
285854;22.7;86.5;9.1;100.0;A
285855;6.4;59.9;3.1;69.7;C
285856;23.6;87.6;8.1;99.8;A
285857;23.7;92.0;9.7;91.4;A
285858;14.2;76.1;5.9;73.1;B
285859;23.7;84.9;7.7;91.8;A
285860;27.0;93.1;8.1;99.4;A
285861;17.2;82.6;6.6;84.0;B
285862;22.7;88.7;6.6;100.0;A
285863;9.1;70.7;2.7;66.0;C
285864;26.0;90.9;8.8;100.0;A
285865;24.9;93.1;9.8;93.6;A
285866;25.2;89.9;9.3;100.0;A
285867;20.6;88.3;8.5;100.0;A
285868;15.4;94.2;7.2;94.8;A
285869;28.6;86.5;9.9;100.0;A
285870;24.3;98.6;7.6;88.5;A
285871;17.8;86.8;4.6;84.3;B
285872;12.9;67.0;5.2;69.3;C
285873;16.9;75.4;5.6;78.7;B
285874;1.4;54.9;1.7;54.0;D
285875;11.1;87.3;6.5;83.9;B
285876;18.5;87.7;6.6;87.6;A
285877;29.7;80.5;9.6;100.0;A
285878;11.6;77.6;6.0;72.8;B
285879;16.6;74.5;4.6;81.6;B
285880;24.9;93.9;6.9;100.0;A
285881;20.8;97.6;8.6;100.0;A
285882;28.2;89.2;8.5;98.2;A
285883;24.8;84.1;6.6;100.0;A
285884;13.4;87.1;4.7;72.1;B
285885;10.2;77.7;4.6;77.6;B
285886;2.5;54.6;3.5;51.4;D
285887;12.5;79.2;5.9;78.2;B
285888;1.7;43.0;3.5;49.0;D
285889;16.3;90.9;6.9;96.9;A
285890;19.4;84.3;6.9;98.9;A
285891;10.5;73.9;2.7;65.6;C
285892;10.3;77.4;7.4;70.8;B
285893;22.6;95.8;6.8;93.2;A
285894;11.4;63.1;4.5;62.0;C
285895;19.0;88.7;9.7;100.0;A
285896;7.7;40.2;2.2;53.9;D
285897;5.7;38.4;2.4;51.3;D
285898;10.9;61.4;2.7;57.3;C
285899;23.0;93.9;8.1;100.0;A
285900;10.5;72.9;5.0;77.2;B
285901;16.5;81.0;9.6;100.0;A
285902;28.7;99.4;6.6;91.3;A
285903;16.7;89.3;9.4;90.3;A
285904;7.7;71.8;3.8;60.2;C
285905;4.7;38.3;2.8;48.3;D
285906;20.4;82.9;7.8;91.9;A
285907;5.1;67.8;2.6;67.5;C
285908;16.6;74.7;5.9;81.8;B
285909;9.7;56.9;3.8;67.4;C
285910;20.4;89.0;7.0;87.3;A
285911;15.0;93.4;7.7;95.5;A
285912;19.5;89.7;7.2;100.0;A
285913;5.2;70.6;5.3;64.4;C
285914;26.7;97.8;9.2;99.4;A
285915;23.5;97.9;7.9;100.0;A
285916;24.9;95.5;8.9;86.4;A
285917;15.8;95.0;7.7;94.8;A
285918;17.6;96.0;7.8;97.9;A
285919;20.6;81.0;9.8;99.8;A
285920;7.0;58.5;4.4;64.7;C
285921;18.5;86.0;7.1;100.0;A
285922;11.0;80.4;6.1;80.7;B
285923;4.2;39.5;3.2;52.9;D
285924;12.2;68.9;4.0;67.7;C
285925;16.0;96.5;9.9;95.2;A
285926;17.8;78.1;6.5;84.5;B
285927;10.0;73.1;2.8;60.7;C
285928;16.2;81.3;5.3;77.6;B
285929;25.5;93.7;7.3;97.4;A
285930;14.1;85.8;8.2;97.8;A
285931;11.1;58.9;3.1;66.9;C
285932;14.8;82.9;7.4;95.4;A
285933;18.5;93.7;6.7;100.0;A
285934;14.9;70.9;5.7;84.4;B
285935;10.3;82.1;6.5;76.5;B
285936;26.8;95.4;9.1;100.0;A
285937;14.6;82.7;9.3;98.5;A
285938;24.1;92.5;7.0;90.5;A
285939;26.9;100.0;10.0;100.0;A
285940;17.9;83.1;5.8;78.1;B
285941;16.1;90.4;7.2;86.9;A
285942;24.3;91.0;8.9;100.0;A
285943;14.0;81.0;6.6;83.3;B
285944;19.8;94.9;9.4;92.9;A
285945;28.9;97.4;7.9;95.2;A
285946;13.2;87.6;6.8;78.4;B
285947;5.8;54.7;5.5;62.5;C
285948;22.1;99.5;9.8;100.0;A
285949;11.5;71.4;3.9;66.4;C
285950;25.7;95.3;8.3;98.8;A
285951;18.1;97.9;6.6;100.0;A
285952;16.0;91.1;6.6;100.0;A
285953;9.8;73.1;3.8;57.4;C
285954;15.2;98.6;7.9;100.0;A
285955;16.0;72.8;7.3;79.1;B
285956;14.5;81.2;6.9;76.3;B
285957;9.2;74.9;2.6;65.9;C
285958;17.2;98.0;8.6;85.7;A
285959;12.6;83.7;6.4;71.4;B
285960;7.7;36.1;2.9;42.5;D
285961;16.1;87.1;7.2;84.8;B
285962;14.5;84.5;5.1;76.0;B
285963;24.3;84.0;8.2;100.0;A
285964;27.4;87.3;6.8;100.0;A
285965;29.9;82.0;7.5;89.8;A
285966;18.8;83.7;7.7;100.0;A
285967;13.6;81.8;4.7;81.6;B
285968;26.4;90.1;7.2;100.0;A
285969;2.6;47.5;2.1;44.1;D
285970;10.2;72.8;3.1;68.9;C
285971;25.5;87.3;7.5;100.0;A
285972;23.1;96.1;8.3;87.2;A
285973;16.1;75.4;6.1;77.3;B
285974;9.4;68.7;3.3;62.3;C
285975;16.1;98.6;8.9;100.0;A
285976;25.1;99.0;6.8;100.0;A
285977;15.8;74.8;5.6;74.5;B
285978;21.0;92.6;7.4;85.5;A
285979;8.0;55.4;4.3;61.1;C
285980;23.5;85.9;8.9;100.0;A
285981;16.1;89.9;9.6;100.0;A
285982;15.9;93.4;9.8;92.6;A
285983;25.1;98.2;8.5;100.0;A
285984;16.3;68.9;7.2;73.4;B
285985;11.9;87.1;6.6;77.7;B
285986;5.5;43.7;3.1;48.5;D
285987;11.1;81.2;7.4;75.9;B
285988;10.9;73.8;7.2;80.5;B
285989;16.3;75.9;4.5;83.3;B
285990;6.6;61.4;3.8;58.5;C
285991;10.8;71.5;4.6;68.7;C
285992;27.2;86.3;9.1;88.3;A
285993;25.3;83.4;6.8;93.2;A
285994;16.9;95.7;7.9;91.0;A
285995;15.8;99.7;8.7;100.0;A
285996;19.6;85.2;8.3;85.9;A
285997;12.9;77.0;4.6;75.8;B
285998;10.4;61.4;2.6;58.6;C
285999;2.8;50.8;2.2;53.2;D
286000;9.6;54.6;4.3;66.0;C
286001;23.5;91.6;9.6;86.0;A
286002;12.0;61.6;3.9;67.3;C
286003;9.5;54.2;3.2;57.7;C
286004;11.9;78.5;5.9;82.9;B
286005;15.2;92.8;6.7;100.0;A
286006;16.0;71.6;4.8;82.5;B
286007;23.0;95.5;9.0;100.0;A
286008;4.4;30.7;1.1;51.0;D
286009;4.7;47.2;3.4;52.9;D
286010;24.9;83.1;8.2;87.9;A
286011;8.1;56.8;4.8;67.0;C
286012;13.8;85.3;6.6;80.3;B
286013;14.0;73.9;5.3;74.7;B
286014;16.7;80.7;6.7;99.4;A
286015;25.2;92.1;6.9;100.0;A
286016;29.9;80.1;9.2;100.0;A
286017;1.3;56.4;2.8;40.0;E
286018;14.9;78.8;5.3;80.6;B
286019;18.1;96.2;9.9;100.0;A
286020;26.6;89.8;8.1;96.4;A
286021;29.4;86.6;8.9;99.9;A
286022;15.1;95.2;9.4;100.0;A
286023;8.2;67.7;4.7;62.7;C
286024;19.8;90.4;9.4;100.0;A
286025;17.3;80.6;6.0;71.9;B
286026;11.5;74.3;4.9;79.8;B
286027;12.2;55.6;3.1;61.2;C
286028;16.1;90.8;7.0;100.0;A
286029;10.3;79.1;5.0;84.8;B
286030;29.2;91.0;7.3;100.0;A
286031;15.8;84.4;6.9;100.0;A
286032;29.1;91.3;8.8;100.0;A
286033;18.5;82.1;9.7;100.0;A
286034;8.1;72.8;3.4;66.7;C
286035;19.6;84.2;7.9;99.8;A
286036;17.4;70.2;7.0;75.1;B
286037;26.2;90.2;8.4;97.1;A
286038;17.5;98.0;8.5;100.0;A
286039;28.1;85.1;9.3;100.0;A
286040;16.7;78.2;5.8;78.7;B
286041;16.1;72.2;4.7;78.8;B
286042;26.8;81.1;6.9;92.2;A
286043;28.2;90.6;7.6;85.2;A
286044;16.0;87.7;7.3;100.0;A
286045;29.8;81.6;7.4;100.0;A
286046;29.8;89.9;7.1;100.0;A
286047;16.7;84.8;4.8;72.2;B
286048;27.0;85.0;9.0;100.0;A
286049;16.0;78.9;5.0;73.7;B
286050;16.7;91.2;7.6;93.3;A
286051;25.4;87.3;6.6;100.0;A
286052;6.9;54.2;3.5;56.1;C
286053;27.9;83.5;7.7;100.0;A
286054;12.6;59.2;5.0;56.4;C
286055;24.6;98.1;9.1;86.0;A
286056;16.7;75.7;6.7;72.6;B
286057;1.9;49.9;2.7;52.2;D
286058;27.4;99.9;8.8;100.0;A
286059;15.0;72.2;7.3;85.0;B
286060;6.8;58.4;3.8;67.3;C
286061;13.8;86.8;5.9;84.9;B
286062;15.5;79.7;6.2;82.8;B
286063;25.0;88.9;7.6;100.0;A
286064;6.4;46.4;1.9;42.3;D
286065;12.8;76.7;5.7;74.7;B
286066;7.1;54.4;2.7;54.6;D
286067;12.8;59.2;5.5;62.5;C
286068;10.3;68.6;5.9;78.2;B
286069;15.9;89.4;6.8;100.0;A
286070;19.4;94.8;7.3;100.0;A
286071;25.8;92.3;8.8;86.8;A
286072;28.0;81.2;8.8;100.0;A
286073;19.0;88.0;7.7;100.0;A
286074;22.7;98.0;7.0;90.5;A
286075;12.9;71.2;4.9;78.6;B
286076;12.1;73.9;5.4;82.6;B
286077;6.2;57.8;4.8;61.9;C
286078;28.6;87.2;8.1;96.1;A
286079;15.7;98.3;9.7;90.8;A
286080;21.8;87.2;8.5;100.0;A
286081;16.7;72.9;7.0;70.7;B
286082;15.7;80.2;4.6;70.1;B
286083;28.7;91.3;9.9;100.0;A
286084;22.3;92.0;9.0;87.8;A
286085;18.3;94.7;7.7;90.7;A
286086;14.4;80.3;5.3;80.6;B
286087;10.6;73.3;6.4;81.5;B
286088;21.9;86.3;7.4;95.0;A
286089;18.5;92.6;7.6;98.0;A
286090;14.3;89.9;8.0;96.2;A
286091;28.9;94.2;7.7;92.7;A
286092;12.4;79.1;6.0;81.4;B
286093;14.5;93.1;9.3;90.2;A
286094;15.4;68.3;4.6;78.3;B
286095;20.9;88.4;9.2;95.7;A
286096;18.9;82.1;8.1;100.0;A
286097;21.0;82.3;9.1;97.1;A
286098;17.8;70.6;7.3;73.6;B
286099;20.9;90.1;9.9;88.1;A
286100;6.7;54.2;3.0;68.0;C
286101;6.8;60.7;3.2;56.6;C
286102;7.3;67.2;3.3;61.0;C
286103;17.3;98.3;7.6;86.1;A
286104;23.1;81.5;6.6;99.1;A
286105;4.4;34.8;3.1;54.5;D
286106;10.4;70.9;6.7;76.9;B
286107;20.6;88.0;9.5;96.8;A
286108;8.2;57.2;3.2;57.5;C
286109;14.1;83.6;7.4;76.4;B
286110;24.0;91.1;7.2;93.9;A
286111;25.4;87.7;9.3;100.0;A
286112;11.6;64.3;5.0;63.3;C
286113;17.4;68.0;5.1;73.4;B
286114;20.1;94.3;9.3;86.9;A
286115;7.7;62.4;4.0;63.3;C
286116;11.0;59.1;3.6;62.8;C
286117;15.3;86.0;5.2;77.9;B
286118;21.6;93.1;7.1;100.0;A
286119;12.4;69.7;6.5;73.9;B
286120;18.6;84.0;8.7;100.0;A
286121;15.3;75.5;4.6;82.8;B
286122;12.6;75.4;5.4;78.9;B
286123;14.6;76.3;7.4;78.4;B
286124;19.4;96.4;8.1;87.2;A
286125;28.4;96.5;6.9;87.1;A
286126;26.9;95.6;9.7;86.0;A
286127;14.9;87.3;6.9;83.9;B
286128;23.3;86.8;8.8;89.4;A
286129;8.5;56.4;5.1;61.4;C
286130;22.9;91.3;9.4;100.0;A
286131;16.3;94.6;7.6;93.3;A
286132;14.2;77.2;5.3;72.9;B
286133;22.4;95.7;7.2;100.0;A
286134;16.2;70.1;7.2;79.2;B
286135;15.5;73.2;5.0;77.4;B
286136;15.0;84.5;8.0;100.0;A
286137;12.9;60.0;4.1;68.5;C
286138;18.5;95.0;8.7;85.1;A
286139;28.2;81.7;8.1;100.0;A
286140;10.5;79.0;6.3;78.6;B
286141;3.5;35.1;1.3;50.3;D
286142;19.8;88.5;6.7;100.0;A
286143;17.7;84.0;7.1;100.0;A
286144;15.8;85.3;7.1;100.0;A
286145;16.1;69.5;7.3;83.1;B
286146;11.5;78.1;6.1;73.9;B
286147;22.0;88.0;7.1;92.2;A
286148;5.1;67.6;4.3;67.6;C
286149;20.7;96.1;8.7;91.0;A
286150;18.6;97.1;7.0;90.6;A
286151;16.5;99.2;9.1;86.6;A
286152;24.3;93.1;6.6;96.4;A
286153;22.7;80.8;6.8;100.0;A
286154;16.3;76.7;5.3;80.3;B
286155;16.6;98.4;8.9;94.4;A
286156;13.8;87.5;6.2;71.4;B
286157;26.5;96.2;8.5;99.1;A
286158;14.5;83.9;5.7;80.6;B
286159;21.2;93.0;6.7;100.0;A
286160;16.1;83.9;6.3;76.6;B
286161;28.9;82.8;9.8;100.0;A
286162;14.9;86.8;7.1;92.5;A
286163;26.0;85.6;8.0;94.0;A
286164;27.2;90.1;8.1;97.1;A
286165;10.8;87.4;5.8;83.8;B
286166;16.4;70.8;4.6;77.1;B
286167;17.7;85.4;4.6;83.4;B
286168;14.1;87.8;5.3;71.9;B
286169;24.4;96.8;9.4;85.8;A
286170;11.7;82.7;6.3;80.0;B
286171;19.6;80.0;7.0;96.3;A
286172;16.6;81.4;6.7;71.3;B
286173;7.9;55.7;5.2;59.5;C
286174;21.1;94.0;6.8;100.0;A
286175;10.5;78.6;6.6;81.3;B
286176;17.5;89.8;7.8;100.0;A
286177;3.2;32.2;1.3;39.3;E
286178;11.4;52.5;2.8;59.2;C
286179;17.1;70.5;6.3;80.2;B
286180;6.7;46.5;2.2;54.9;D
286181;15.1;70.1;6.3;84.2;B
286182;15.0;85.8;5.4;81.9;B
286183;18.8;80.7;7.3;100.0;A
286184;8.9;64.3;4.0;63.9;C
286185;23.1;87.4;6.7;98.5;A
286186;24.4;82.8;7.4;91.2;A
286187;27.7;88.7;9.3;100.0;A
286188;29.3;86.2;7.5;100.0;A
286189;12.5;75.9;5.8;72.5;B
286190;28.7;98.0;9.5;100.0;A
286191;26.5;80.3;6.7;100.0;A
286192;5.9;66.0;4.0;59.6;C
286193;14.3;85.7;6.6;71.3;B
286194;26.4;86.8;9.5;100.0;A
286195;7.5;61.9;4.1;61.3;C
286196;15.1;69.6;7.2;76.3;B
286197;10.0;68.9;4.6;72.6;B
286198;14.4;99.5;7.6;87.9;A
286199;5.5;36.5;2.5;54.2;D
286200;20.8;82.8;8.9;100.0;A
286201;17.3;88.0;4.7;79.1;B
286202;10.9;69.2;2.8;55.6;C
286203;14.2;80.5;9.3;100.0;A
286204;11.3;59.7;3.0;67.2;C
286205;13.0;72.0;5.0;84.0;B
286206;14.7;95.9;8.3;93.8;A
286207;12.9;83.7;6.0;82.0;B
286208;13.9;80.6;6.1;83.7;B
286209;14.5;76.6;5.2;75.2;B
286210;14.9;82.2;5.9;76.4;B
286211;29.7;86.4;7.6;92.5;A
286212;6.3;71.6;4.9;56.0;C
286213;8.1;55.0;3.0;69.3;C
286214;10.7;76.5;6.5;77.3;B
286215;4.1;37.4;1.8;36.8;E
286216;27.6;82.3;9.8;100.0;A
286217;18.8;99.8;6.7;92.9;A
286218;7.1;57.5;2.8;57.0;C
286219;2.5;42.1;1.9;38.3;E
286220;29.9;94.3;9.9;100.0;A
286221;23.2;82.7;7.6;87.9;A
286222;26.5;88.7;9.6;100.0;A
286223;10.4;73.3;2.9;67.7;C
286224;10.7;72.3;4.9;84.7;B
286225;11.2;65.9;5.2;66.1;C
286226;9.6;65.0;5.5;67.5;C
286227;10.5;68.2;6.8;82.7;B
286228;23.0;94.7;7.6;86.5;A
286229;6.2;41.7;3.0;53.9;D
286230;21.3;97.1;9.6;100.0;A
286231;11.4;81.7;7.4;78.0;B
286232;25.1;82.4;8.0;100.0;A
286233;15.9;89.5;7.0;88.6;A
286234;20.4;96.7;7.0;100.0;A
286235;27.0;83.8;8.9;99.1;A
286236;8.1;62.7;2.7;62.9;C
286237;10.5;65.7;4.5;67.0;C
286238;5.2;65.3;4.1;58.7;C
286239;16.3;82.2;7.0;100.0;A
286240;13.7;72.3;6.9;75.4;B
286241;11.1;76.7;6.2;77.1;B
286242;16.1;68.5;6.8;73.5;B
286243;27.1;80.8;9.8;95.1;A
286244;20.2;94.6;6.5;99.6;A
286245;20.8;96.3;7.5;97.6;A
286246;22.7;86.1;8.4;92.6;A
286247;8.9;73.2;4.7;59.3;C
286248;21.6;96.0;9.8;96.2;A
286249;16.6;99.4;7.0;100.0;A
286250;27.3;98.0;6.7;100.0;A
286251;20.4;85.9;7.9;100.0;A
286252;23.1;96.1;9.5;93.1;A
286253;15.1;73.7;6.5;81.2;B
286254;16.2;93.9;7.0;100.0;A
286255;10.4;73.4;3.0;67.2;C
286256;14.6;96.0;9.2;95.3;A
286257;15.5;98.3;7.1;100.0;A
286258;19.3;88.2;9.2;91.8;A
286259;23.5;99.4;6.6;88.3;A
286260;21.3;99.0;7.9;100.0;A
286261;12.8;85.7;5.7;77.7;B
286262;17.1;70.9;7.3;83.7;B
286263;16.0;86.2;7.8;100.0;A
286264;19.3;81.8;7.5;91.1;A
286265;10.6;76.2;5.7;79.7;B
286266;4.2;59.3;2.3;47.0;D
286267;29.8;93.5;9.1;100.0;A
286268;10.8;83.5;6.5;72.1;B
286269;11.4;75.8;4.5;83.3;B
286270;4.5;48.7;3.2;53.8;D
286271;17.9;92.0;9.5;100.0;A
